class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
SPOT,0x44416924941b4d15fba50425a00e490203fd001e97623eb76316e4ed1d03ca93,1750084410462,HYPE,Sell,-50,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.636,0,-2281.8,0
SPOT,0xc5d590bc32685dce67e90425a00e450202b5004889629419b32f3b51cfde1bee,1750084410188,HYPE,Sell,-1.69,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.636,0,-77.12484,0
SPOT,0xb52f7f0a9c8df458627c0425a00e430205940093449bd10915c87638d2ccf5bf,1750084410056,HYPE,Sell,-19.61,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.636,0,-894.92196,0
SPOT,0x41d72e1f287226973c060425a00e380205e8005a8dd69ca588ab067158c9dee1,1750084409143,HYPE,Sell,-141.88,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.636,0,-6474.83568,0
SPOT,0x47d81ebf266587a8b8100425a00e300203790078b2f27e0fce6676c2fe8dca0a,1750084408535,HYPE,Sell,-7.89,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.636,0,-360.06804,0
SPOT,0x1e58d0093cb75d91ef8f0425a00c6d020212007458fe721b7143e8da6981f35d,1750084371432,HYPE,Sell,-599.8,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.545,0,-27317.891,0
SPOT,0x67ca6177706dc6fd0c6b0425a00c6d0202110020ff145faac07d00c7dac46b61,1750084371432,HYPE,Sell,-59.54,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.545,0,-2711.7493,0
SPOT,0xb4733537d8425adaf9e70425a00be402026300120027413a9ed0c72a24644a9e,1750084360369,HYPE,Sell,-11.68,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.455,0,-530.9144,0
SPOT,0x636ae11a6752342ffd7a0425a00be402026200983a2b2eadcfc20c9eb6ea11f6,1750084360369,HYPE,Sell,-240.75,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.455,0,-10943.29125,0
SPOT,0x3342dce5fb813b5a0d1b0425a00be402026000ce7f8652f59819cdd5fe4eea6a,1750084360369,HYPE,Sell,-295.67,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.455,0,-13439.67985,0
SPOT,0xcb8e46d5f54ec213fc770425a00be402025a00c57a95615c1bd24dae5d08e685,1750084360369,HYPE,Sell,-63.11,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.455,0,-2868.66505,0
SPOT,0x1143418523a571d1184e0425a00be4020259008f4232ff516d934fe7b0f09808,1750084360369,HYPE,Sell,-48.13,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.455,0,-2187.74915,0
SPOT,0xc51daa6cc33d3ef7d62a04259fe63802010d00905b4ade474073756dbb8dd90c,1750083561510,HYPE,Sell,-176.57,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.364,0,-8009.921479999999,0
SPOT,0xd1198210b94c50ac4f8f04259fe633020271005825c20acb977f1f69d032ddf2,1750083561144,HYPE,Sell,-100.15,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.364,0,-4543.2046,0
SPOT,0xf37d84b3004bf027303e04259fe6330202650084584fa2ce483d80308a987de0,1750083561144,HYPE,Sell,-382.62,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.364,0,-17357.17368,0
SPOT,0x7e8a5451871f7e52122c04259fbec602017700cdb8f6b8dc00b0991adee65672,1750082708722,HYPE,Sell,-50.7,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-2295.3411,0
SPOT,0x3d49a544b7e26efcff7504259fbec602017500334e6a3259d9be18bdfa1d3af3,1750082708722,HYPE,Sell,-0.4,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-18.1092,0
SPOT,0xbba10e0e89427064f96e04259fbec30202b000c749d424d413f63ddbe3c11e71,1750082708570,HYPE,Sell,-44.1,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1996.5393000000001,0
SPOT,0xdcdbebb43d959f5d080f04259fbec202015000d45751a7a45458b731462669fd,1750082708523,HYPE,Sell,-2.3,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-104.1279,0
SPOT,0x661c667c438c4474d1a904259fbec10202860046fb88ed6b625b1ad6eb1baf50,1750082708458,HYPE,Sell,-28.51,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1290.7332300000003,0
SPOT,0x30a5c434560c48eb9aaf04259fbec1020285000d5d69bd23272b091d79053303,1750082708458,HYPE,Sell,-22.95,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1039.0153500000001,0
SPOT,0x40a591157a99f1f69cd904259fbec102028400c6c995e15985887bef2a2220f1,1750082708458,HYPE,Sell,-24.28,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1099.22844,0
SPOT,0xb89f33dd68fde1bf173904259fbebd02030300cd15a28f11ca077666f0dcd7d2,1750082708110,HYPE,Sell,-0.56,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-25.352880000000003,0
SPOT,0x90c4603bbea528152c3604259fbebb02024800a3ef3faf015aa5e6e2538a1876,1750082707960,HYPE,Sell,-49.05,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-2220.64065,0
SPOT,0x37e0201846ca6ad9f42704259fbeba0201c800eb13ef8d877f735e314ab43f3a,1750082707909,HYPE,Sell,-180,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-8149.14,0
SPOT,0x6a7d0228a88e1a016fe004259fbeb602062a00f33171615370c8b359c84fd264,1750082707579,HYPE,Sell,-1.63,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-73.79499,0
SPOT,0x2a3b7e3487d6378ce1ec04259fbeb30202e000f8dc6c8afd98a504d95be89f27,1750082707316,HYPE,Sell,-8,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-362.184,0
SPOT,0xf409a784372f19b126ac04259fbeb102016a009da7b650ac4365e18309ab3930,1750082707134,HYPE,Sell,-30,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1358.19,0
SPOT,0x30d66f1cc853bcfa41a604259fbeb1020166009ca21b760ce411070c12bb755f,1750082707134,HYPE,Sell,-23.35,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1057.1245500000002,0
SPOT,0xbc9dd14eea6b2438a07404259fbeb1020165006920b3bed673cff3c229cbc36d,1750082707134,HYPE,Sell,-8,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-362.184,0
SPOT,0x80e04147e459f71be75804259fbeb102013900774ba7324364579b72bf436cfa,1750082707134,HYPE,Sell,-26.21,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-1186.60533,0
SPOT,0xf8eb0b407efb7173a7c904259fbeb1020132004f7fd4e29f0ef750f8b9c7366b,1750082707134,HYPE,Sell,-3.21,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-145.32633,0
SPOT,0x12fc43a1d3fd6ce4f15c04259fbeaf02058900ea0c7afa7dc80029d77c4ff077,1750082706944,HYPE,Sell,-63.53,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-2876.19369,0
SPOT,0xdc441dfbf5feb09277d804259fbead0203d100179e85b1e0e3034072c0b258af,1750082706739,HYPE,Sell,-92.56,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.273,0,-4190.46888,0
SPOT,0xd4abfb21d7a9e9d3948004259fb92e0202d9007179573e9750ecda9e09063314,1750082587614,HYPE,Sell,-22.42,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.182,0,-1012.9804400000002,0
SPOT,0xa9a1209bea12b847672e04259fb92c0205fa0068585d4c500ecec10917d26076,1750082587364,HYPE,Sell,-270.11,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.182,0,-12204.110020000002,0
SPOT,0xfd9bc2ef51ecd5fdade904259fb92c0205f500564decc9b64b1371e5f89b27fe,1750082587364,HYPE,Sell,-12.71,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.182,0,-574.26322,0
SPOT,0xa94a423e8d0476daef5c04259fb92c0205f400dbad22780b2207ac55202bfe6b,1750082587364,HYPE,Sell,-354.1,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.182,0,-15998.946200000002,0
SPOT,0xa153a0510003ce767bef04259fb7e30201b300e0e168be9a4d48d02f9dcb0d1a,1750082557275,HYPE,Sell,-167.84,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.091,0,-7568.07344,0
SPOT,0xb116a7f624225ca822ae04259fb47302033500652e3ef602339109313a25d867,1750082482913,HYPE,Sell,-491.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45.091,0,-22162.2265,0
SPOT,0xb535be7984d697f7df1d04259fb26002030a00db7f93dae8685f1058622e2761,1750082438672,HYPE,Sell,-296.62,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45,0,-13347.9,0
SPOT,0x3658f3e101408174faab04259fb25f0201e60034f40c581aa2f875433533c177,1750082438532,HYPE,Sell,-90,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45,0,-4050,0
SPOT,0x2b46277e8b0c5ebe425504259fb25f0201e5001c7e9b61ab39ec33bb77f8f365,1750082438532,HYPE,Sell,-44.4,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45,0,-1998,0
SPOT,0x18ac31b14c8d7f4f687104259fb25e02013000ad805fca2f5f7488532feefc00,1750082438446,HYPE,Sell,-228.32,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,45,0,-10274.4,0
SPOT,0xf68e335e80527ba3f44504259fafb302028b00cc3b332a52f946912ad6f8a9d9,1750082382845,HYPE,Sell,-215.86,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-9694.05674,0
SPOT,0xfa5e1d7d0fb2bebe56cf04259fafb302028a00cd2fcd52d4ac545d3ddfac685f,1750082382845,HYPE,Sell,-5.37,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-241.16133,0
SPOT,0x7c6e0e1ddc35d2c07bbd04259fafb302028900c66c302baf789f74ca220b042a,1750082382845,HYPE,Sell,-4.05,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-181.88145,0
SPOT,0x480201e9b058b81624c304259fafb302028700ced856fe452aa1225b268cd854,1750082382845,HYPE,Sell,-189.26,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-8499.47734,0
SPOT,0x08b380cce74bed24c20f04259fafb3020286007bb7375f28109f65ea6fd4ad0d,1750082382845,HYPE,Sell,-192.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-8644.9825,0
SPOT,0x29e8285c11f64ff7bf0304259fafa30201e200f3d19927832e9966633707305c,1750082381780,HYPE,Sell,-0.56,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-25.149040000000003,0
SPOT,0x3d503aa0371ae36254a504259faf950201b300ddacb783ac6d9334ceccadf4b2,1750082380833,HYPE,Sell,-51.49,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.909,0,-2312.36441,0
SPOT,0xaf97e4fb5b894395c83a04259d146c02010f00e3774f954dff9b95dc36f26a71,1750068974389,HYPE,Sell,-398.87,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.818,0,-17876.555659999998,0
SPOT,0xbf066a5e3b5a56243d2104259d146c02010900095de5c1c6e4645382e5975634,1750068974389,HYPE,Sell,-260.47,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.818,0,-11673.74446,0
SPOT,0x20b1af344c6adc45b95304259b18dc02012b00b6ecad366c2a35b813fac6a850,1750058763380,HYPE,Sell,-61.18,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.727,0,-2736.3978599999996,0
SPOT,0x81f1e1be32ffcc9a45a304259b18d10201eb0095554855d1a771fdf0d10d64d7,1750058762440,HYPE,Sell,-291.67,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.727,0,-13045.524089999999,0
SPOT,0x19310e56b62cf5e82e5704259b18b20201e9000dc2ac24bcbdaff7123af71e5b,1750058759325,HYPE,Sell,-294.32,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.727,0,-13164.05064,0
SPOT,0x66e960bcc0092bd9963d04259afbc002019a0075e3d2484fe837295423ec6e7b,1750058132051,HYPE,Sell,-163.46,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-7296.200560000001,0
SPOT,0x2e89c601485dd0ff13d904259afbbd0202ca0081e26e818116c8f6a214e52541,1750058131851,HYPE,Sell,-21.31,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-951.19316,0
SPOT,0x4b4d6e31e0c67935698f04259afbbd0202c800f321f0f3e2a60337f5b204b2b9,1750058131851,HYPE,Sell,-7.16,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-319.59376000000003,0
SPOT,0xc0d9692c8a7d7732e0d604259afbbd0202c4006bb429bb7b3f3cb8f60a76d472,1750058131851,HYPE,Sell,-19.95,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-890.4882,0
SPOT,0x69802c604c86cbda01a004259afbbd0202c2009166179b5e79b97fb0ce407413,1750058131851,HYPE,Sell,-140.73,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-6281.62428,0
SPOT,0x0d70fb884e63acefa52e04259afbbd0202c100cc42db9881b1c4e4a549801767,1750058131851,HYPE,Sell,-220.89,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-9859.64604,0
SPOT,0x51e44b8e6ccb4c40396d04259afbbd0202be0007e54a2e24675912177b300f7b,1750058131851,HYPE,Sell,-85.58,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.636,0,-3819.9488800000004,0
SPOT,0x5ca7f38c7ac6e66be2f404259a91570201e0003c5984153af75805ef2fa7cc51,1750055965141,HYPE,Sell,-549.26,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.545,0,-24466.7867,0
SPOT,0x2eb0d0a4eb8f47121cf104259a91570201df00f10a36aadb09d893873e348dd6,1750055965141,HYPE,Sell,-110.08,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.545,0,-4903.5136,0
SPOT,0x69454b6d4e03d4cc00bb04259a9092018f00acd5fc5affe856518b6dce245715,1750055950359,HYPE,Sell,-25.57,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-1136.71435,0
SPOT,0x9daa764f768c77ae69bb04259a907c02010f0049d2c6288dd24ce7e6829d120b,1750055948744,HYPE,Sell,-48.22,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-2143.6201,0
SPOT,0x46eb37c6a03485caddf604259a907501db0025ba62c4dbc3c60068773463fa5c,1750055948036,HYPE,Sell,-79.85,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-3549.7317499999995,0
SPOT,0xb1b66f3738fa3a19469804259a907402011e0055cbd88485b24bf15f70fcb196,1750055947930,HYPE,Sell,-49.68,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-2208.5244,0
SPOT,0xa713480517cf1bb8920b04259a907402011a0071f6785380656678baed585df6,1750055947930,HYPE,Sell,-2.25,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-100.02374999999999,0
SPOT,0xcc43686567bc2d0119ea04259a90740201190063f2f5a5a367c0a4243a1c38bf,1750055947930,HYPE,Sell,-6.74,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-299.62669999999997,0
SPOT,0x3a9627403a9d304a0da004259a907402011800e7cdc0ad17cd8e0f3d45326822,1750055947930,HYPE,Sell,-23.23,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-1032.68965,0
SPOT,0xfee3690c022fc35f2f3704259a907402011700528cfd1ca27146c6fddaae4e96,1750055947930,HYPE,Sell,-68.85,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-3060.72675,0
SPOT,0x0911425339a42b841f1504259a907402011600f4add3c308322ab91c2b0159a7,1750055947930,HYPE,Sell,-66.98,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-2977.5959000000003,0
SPOT,0xbba1763018c6fc6917d304259a905902025f0048ba004ad21d0f3a903600e75f,1750055945987,HYPE,Sell,-0.56,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-24.8948,0
SPOT,0x30e732f6020d3ca896fd04259a905802010700b91171e381a4a3a433b355aa83,1750055945923,HYPE,Sell,-1.89,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-84.01995,0
SPOT,0x917e9050ae4a5ac99a6404259a90580201060073ec7b1723432c48987565b38c,1750055945923,HYPE,Sell,-4.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-200.04749999999999,0
SPOT,0xc352d1a2eae8438ba62304259a905802010500968d00e712bc803e39a266ef1c,1750055945923,HYPE,Sell,-1.89,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-84.01995,0
SPOT,0xa099c33f7bae90c0375204259a905802010400fb78846875633b34896c69a8d9,1750055945923,HYPE,Sell,-4.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-200.04749999999999,0
SPOT,0x1a659b50fff5466d2fbc04259a905802010300923bbb593039a1b9732b7a55b8,1750055945923,HYPE,Sell,-4.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-200.04749999999999,0
SPOT,0xf12882f44286948734c204259a9058020102004c294d165f3b4868d4f83bb239,1750055945923,HYPE,Sell,-201.31,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-8949.23605,0
SPOT,0x801caf9a1d93125cc00904259a905802010100af962b4527862b38c5d6506a41,1750055945923,HYPE,Sell,-1.89,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-84.01995,0
SPOT,0x2f31336cc7826cc1907b04259a90580201000078bc8a8169cd94ed2f031ebc80,1750055945923,HYPE,Sell,-4.5,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-200.04749999999999,0
SPOT,0x1a4a61ac3fd0571c0a0b04259a905602027b006571d57f657fd2ec2087c915b3,1750055945797,HYPE,Sell,-60.7,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.455,0,-2698.4185,0
SPOT,0xaf195e6c1e336461514504259a673502012200833bce53e5d83e146b2dbcdb63,1750055144245,HYPE,Sell,-60.8,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.364,0,-2697.3311999999996,0
SPOT,0x2ba373dcfb1f8211c7d804259a6735020121006c6644e48c90c768d1c6d3b3a5,1750055144245,HYPE,Sell,-6.13,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.364,0,-271.95131999999995,0
SPOT,0x56276ac7233bcce1057d04259a67350201200088095a1834480fa9d676cfa5e4,1750055144245,HYPE,Sell,-11.32,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.364,0,-502.20047999999997,0
SPOT,0xdfccdb8b35e56a45211804259a673502011f009758fe18fc961ab326d84b57d2,1750055144245,HYPE,Sell,-6.24,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.364,0,-276.83136,0
SPOT,0xa88fe8e78847d40399da04259a673302028800763b31160484cca72e7dccfc15,1750055144030,HYPE,Sell,-27.28,0x156115e100141e9330620c253225cc5ee598a31a,0xffffffffffffffffffffffffffffffffffffffff,44.364,0,-1210.24992,0
