class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
TRANSFER,0x7e8d522172342cebf5fe042732eb430108001ccbfe349f1ea283c2d775dab095,1752132460482,HYPE,Transfer,-24.4990427,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x476868fdfa090d19e37f68d69da1ef1e40fc2045,41.3165,0,-1012.21469771455,0
TRANSFER,0x8cff569d2aa4bde62309042732d0ba01c40000a6759d43a6888a65f757906855,1752131948448,HYPE,Transfer,-0.0739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x476868fdfa090d19e37f68d69da1ef1e40fc2045,41.3165,0,-3.0532893499999996,0
TRANSFER,0x2ebbee0bbf87f767d129042731e4e4012600e2351ea3f1868a99e1fd5028e468,1752127359253,HYPE,Transfer,-2.1317832,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xfc30a7cff87722ebe2a26209dfe18a9eae41a94e,41.3165,1,-88.0778205828,0
TRANSFER,0xf63ebd9be45fe63f274704273142a501500090b5e9842caac72dbfc10790bd8c,1752124208081,HYPE,Transfer,-2708,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf9b73adf2b20e8e305d5465d882e4cb48c492752,41.3165,0,-111885.082,0
TRANSFER,0x04dd3a4594cd590d92d40427313f8901fb0070081c30a61818cf04771109139e,1752124147372,HYPE,Transfer,-510,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf23b22583a1cee3917cfd9f93597d243f3ca17ed,41.3165,0,-21071.414999999997,0
TRANSFER,0x352a382318d016dd26780427313c8101c9004bcd78f34b0325d9e75af62c777a,1752124090602,HYPE,Transfer,-37436,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x9371108ae86687d6a222fe87c13bb3f83d7066db,41.3165,0,-1546724.494,0
TRANSFER,0x63834a0cd629fc7b8617042731391d011800b6e922eedaa8789b74585f02ddef,1752124025697,HYPE,Transfer,-7053,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x5214154af01b558b3a83dd1ea1288a86ff788bf2,41.3165,0,-291405.2745,0
TRANSFER,0x9dfc8e52aa179a915ccb0427310c4b012f00980110659bd50fcf4a262362b97b,1752123159728,HYPE,Transfer,-0.48087,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb900d744b4b74c295f8a770aee6481fb03980b8e,41.3165,0,-19.867865355,0
TRANSFER,0x086edf7ed5f3da0b355504272ec7f6013a0096fadef2d7fd61aab695281eb9b8,1752111908044,HYPE,Transfer,-218.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x203b4c78766bbb23b25f3db040f577a14b09d939,41.3165,0,-9047.23513935,0
TRANSFER,0x0ba94de7e54a6d76fb9104272c5e9002014b00e78020971c693c73fd8ea669d6,1752099914563,HYPE,Transfer,-0.1654746,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x3489694a862caac80140970ba21a445b2289cdf2,41.3165,1,-6.836831310899999,0
TRANSFER,0x16da836e96a4b3cc4054042728eb560182002a49e355302eff71e029ebebe4a7,1752082686272,HYPE,Transfer,-475.5230575,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x329e9b61db455f9f116b2bd05ea1359abcc822ea,41.3165,0,-19646.94840519875,0
TRANSFER,0x90e09aba8a9af5ea73a80427286f1e011c00aca20aff7cd1fee1681805c8297f,1752080317900,HYPE,Transfer,-0.21366,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xadf5f457f3d20ec179bda7646986b2c1d992f707,41.3165,0,-8.827683389999999,0
TRANSFER,0x1f79c95c2a8111b8abc20427282962013a008b9d7a14d22ea0845d903d72d8e1,1752078971191,HYPE,Transfer,-764.2697265,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x329e9b61db455f9f116b2bd05ea1359abcc822ea,41.3165,1,-31576.95015493725,0
TRANSFER,0x475ff272b3ca725de5a20427280d6e01620031a8ea6463d3a8ea538a0758df43,1752078426707,HYPE,Transfer,-2.01186,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xabe336b1f27a88c85930ccc2a932ecdd934273bb,41.3165,0,-83.12301369,0
TRANSFER,0x9e19e1ace5b6b1129eea042727ecff010100a76bc5f836738568de576cec21c8,1752077800143,HYPE,Transfer,-0.99288,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x0db60c6e6941bbc841a86b90e587d8eaeae2a4af,41.3165,1,-41.02232652,0
TRANSFER,0x89cf079d0f62e54a093f042727b98b016a00952e47c13070936acbd4d5c64355,1752076809404,HYPE,Transfer,-0.21366,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xadf5f457f3d20ec179bda7646986b2c1d992f707,41.3165,1,-8.827683389999999,0
TRANSFER,0x52b9850747a41639e0550427274f94011900defdce93696e3f02d91d51391562,1752074773286,HYPE,Transfer,-0.07571957,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xaeec06c84021048d5d2def0023bac8404a06027f,41.3165,1,-3.128467613905,0
TRANSFER,0xebfa2b7cc167e291370b0427271ae4013f00cd2e72bff504f9e7fec1438020f8,1752073750360,HYPE,Transfer,-42254.3471085,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa732268260e2b3b0b2e0453e13564364337498b8,41.3165,0,-1745801.73230834,0
TRANSFER,0x53f74275ab3820bb46b50427271adf0202c1007ce11640b90acdd18aaeb94c00,1752073749832,HYPE,Transfer,-2.0218705,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcba3c3859564098541a9299536d97e93bcd38d45,41.3165,1,-83.53661251324999,0
TRANSFER,0x5ec79b3faf29bb02a280042727038001af0038240d3ac32f61c42457fb2158cf,1752073298121,HYPE,Transfer,-7230.16225733,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x992ec71207c9e183e64c81461908f1a1a783af6a,41.3165,0,-298724.99890497496,0
TRANSFER,0x3acfaf01899e84344693042726f57c01090067dd5042580a073ebcb63a70d26a,1752073030214,HYPE,Transfer,-949.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x203b4c78766bbb23b25f3db040f577a14b09d939,41.3165,0,-39249.59663935,0
TRANSFER,0xd32b1e5e7620f2220a98042726d0c2012100777a409aa8067cefc13276fe756e,1752072308196,HYPE,Transfer,-0.3735,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcd27a03a0179a4a3680bc84614ff06c6b4756d62,41.3165,1,-15.431712749999999,0
TRANSFER,0x73269f74132ea77b0cd604272683280194007670c3641b0abc7711ffb1653c5d,1752070778500,HYPE,Transfer,-0.25542417,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x992ec71207c9e183e64c81461908f1a1a783af6a,41.3165,0,-10.553232719804999,0
TRANSFER,0x4c90094844ae95ba9b21042725f6b301bf007678de5cffd5a29b4bdfd742d518,1752068049694,HYPE,Transfer,-3794.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcbc4631ece0b24282e0352c810f6cec1d8d566e7,41.3165,0,-156795.03913935,0
TRANSFER,0xd52a1f88e454e9e6f0330427254a8a013c00e653e64429f24b66a6a32a978589,1752064722468,HYPE,Transfer,-0.28665804,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x3e64c9ff48b474909d7a1f7d968e8e52a5004a3c,41.3165,1,-11.84370690966,0
TRANSFER,0xfe52f0eb7458ce3bd4700427252568016c003fa033257d26ed19df3779538daf,1752064011368,HYPE,Transfer,-0.03384,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x1c29346172b30eefd64644546eb73e6d7e24e5c1,41.3165,0,-1.39815036,0
TRANSFER,0x80b6bdf52950386e71a80427252011020157007faacb5e5f5d6659c02ccce1ff,1752063906959,HYPE,Transfer,-2.53134,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x22619aac6fc9c23d12225815793cfcfb30bbd540,41.3165,0,-104.58610911,0
TRANSFER,0xdfdb24e8342f004a622504272373cb012a00e2fd6924607b07a31322e25b5361,1752055570269,HYPE,Transfer,-0.14373,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6f59baa678cac02c30a51e21360e202a711bb711,41.3165,0,-5.938420545,0
TRANSFER,0x813e94f83764e9fad00504272353ce01ad000f713ac5c51f711c435a1d955b1b,1752054940273,HYPE,Transfer,-12.7539,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb4ea4ad7405e218ca13f99cb43d552b1f0a94c73,41.3165,1,-526.9465093499999,0
TRANSFER,0xda1deb24f15c7b21c13f042723084e01c0006b156d84e18759cfe4ca41accee3,1752053444888,HYPE,Transfer,0.43,0x01a9c19cda10b06811b55f3b2dda97eab10b81ca,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,17.766095,0
TRANSFER,0xca65427782a37c64c472042723081c0176002960e0b50a53e0931d3ac10ef20f,1752053440959,HYPE,Transfer,2.2,0xfdde6fa1e88d779365c817468d0bc355efb9ea0a,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,90.8963,0
TRANSFER,0x7a6b799988b4257e061d04272307db02012300d8166f9c92ec1294aa5dc448d4,1752053436386,HYPE,Transfer,1499.87767773,0x035ae7d933dcbfe617ffba194a88af0c2867b90c,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,61969.69607193154,0
TRANSFER,0xe9f7fe9744564173b4b004272307a4012400e369e3cdb72b46430ba6488e89a0,1752053432640,HYPE,Transfer,1599.99998,0x33ba873aa26b9c44c311e44bfd502dc7ad9cda8a,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,66106.39917367,0
TRANSFER,0xd816739287c12ab1b6e704272307780121005ff56d995961e7285c04e242250a,1752053429101,HYPE,Transfer,2031.0025,0xdd04f596569b09bb967ab9f20cdc1b7bc7495afd,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,83913.91479125,0
TRANSFER,0xcbee86f4c45a4faec7ea0427230754017000f8445b7ba6cdaa2d165a0f4b9b70,1752053426573,HYPE,Transfer,2987.174,0x8bee7340304a051b16cecee05fb8c999db3b65ed,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,123419.57457099999,0
TRANSFER,0xa7fbf012ead2cde9c17b042723072b012f00df278353250f1c81b1bd949793a6,1752053423546,HYPE,Transfer,6682.87494986,0x744727a6fc563f54fd0f6f0442c0bd1e212011f9,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,276113.0028658907,0
TRANSFER,0x307f5c3317938668b5f704272306fd014a00d3e57aae362c2b8d28c015be6f62,1752053420281,HYPE,Transfer,28890,0x6455327f820edd69c4cd665b995e0fec679d7f9e,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,1193633.6849999998,0
TRANSFER,0x25fa1c8ed074a63ba01a042721c55c01d1001adfbe6d46e166505ebea91cb0ca,1752047077937,HYPE,Transfer,-5.55112952,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x144e1c286f438406e3d2158ffb5ba050969e0cff,41.3165,0,-229.35324281308,0
TRANSFER,0x1572a25049cf1158952404272026a9016e005cf717d870e00fef826b6911fad5,1752038917584,HYPE,Transfer,-0.75,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x144e1c286f438406e3d2158ffb5ba050969e0cff,41.3165,1,-30.987375,0
TRANSFER,0x3ebca918edad1e5ee15604271fc227011f00e02a5fb8d4a8571e55683c2b1840,1752036910126,HYPE,Transfer,-2.26070029,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x047f7a2ecd84d0267cb53c8bb70fcc923607dd33,41.3165,0,-93.404223531785,0
TRANSFER,0x9ad20aa5a9cf93a3fe6e04271a9789011000812bbadc8fc0b91a63cf57e4021d,1752010595893,HYPE,Transfer,-4.90896,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xfe9fe6b062465f08b78eac900d80e59f81402016,41.3165,0,-202.82104584,0
TRANSFER,0x0cd2be24cf1443d7b7e5042719cf5a0117002273fa70f026eed98283f9fe01cc,1752006638013,HYPE,Transfer,-0.25726388,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x260a86371d4c4bfd9a60162c6244618aa3f206f3,41.3165,1,-10.62924309802,0
TRANSFER,0x2ae307a26d2a59d48f10042719cde5014a00e9af29bb24e9380e4f862239e7b5,1752006609274,HYPE,Transfer,-0.23773612,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xaf6308e75afa8f1dac6d2319f941dc089607c493,41.3165,1,-9.82242440198,0
TRANSFER,0x4aaaa1a5b626deb1205c042719bcd8010500dabdf08443394a1a5d7dbac09865,1752006278668,HYPE,Transfer,-0.70285947,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdd291a1a9b7f9bd42f66dd4c012b2cae90d8c8d4,41.3165,1,-29.039693292255,0
TRANSFER,0x0474439b2e3648eec92f042719b6c301350083f4dbdd7c4868db106b8ef1dfb3,1752006157630,HYPE,Transfer,-0.84364914,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x78c72fbf3b55fb2829afdbf950a3986e0664c413,41.3165,1,-34.856629692809996,0
TRANSFER,0x757afab0d22beb67a645042719112e02010c00aefff3cc14925f5ea8dc57ee53,1752002919166,HYPE,Transfer,-0.4039,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x77e389d4b21e6e922aeb0aa1a7bb98f6c3c9ee9d,41.3165,1,-16.68773435,0
TRANSFER,0xf333f9a872399a214cbd042718bcec01d3005b00085dc1217d2aaa2756c30fbc,1752001278116,HYPE,Transfer,-838.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x203b4c78766bbb23b25f3db040f577a14b09d939,41.3165,0,-34663.465139349995,0
TRANSFER,0x0a8f505fda1270964cdf042718b975020104008beb3667cd348c9b9c61818da7,1752001211972,HYPE,Transfer,-354.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x203b4c78766bbb23b25f3db040f577a14b09d939,41.3165,0,-14666.27913935,0
TRANSFER,0x75984cda01317362c7b8042717851a017f005469d4750168c7e0edb5a798e716,1751995241307,HYPE,Transfer,-18292.46511574,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x992ec71207c9e183e64c81461908f1a1a783af6a,41.3165,0,-755780.6349544717,0
TRANSFER,0x82ae7c4db2f40ba26104042717571b01a200c81015481d08619cd1fb3ccedf2a,1751994338813,HYPE,Transfer,-0.26462286,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x992ec71207c9e183e64c81461908f1a1a783af6a,41.3165,0,-10.93329039519,0
TRANSFER,0x5ad130e804b46c1486e3042716e580012f008e0201e47fcfb4040bbfb57bf469,1751992119301,PURR,Transfer,-2196.71575,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdf18690fbc0b4927b7a3217efb5fa96a304fa262,0.200835,0,-441.17740765125,0
TRANSFER,0x7bd7ec3d6b4a95d9fe980427143e2e01800024ccb1277434bf18ae9fd35494fc,1751978887547,HYPE,Transfer,-0.97500973,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe6c8c73bdcfcaea4dab9a28c5bbe4ae470419ef8,41.3165,1,-40.283989509545,0
TRANSFER,0x99d5b76c91d438d7df86042712a7e401dd006d1eb823086d322c376681b45c02,1751970926466,HYPE,Transfer,-50.97390011,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x1c6df401a659fb5a4c960bcc46937e4a6c8e42cc,41.3165,0,-2106.063143894815,0
TRANSFER,0xa38281c788b6100a488d0427120fe4010b00ca3c22a7171fe8dbcb758975ead1,1751967736924,PURR,Transfer,2800.18144,0xb56000f40642274a0888f35cd07efce51bfd7534,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0.200835,0,562.3744395024,0
TRANSFER,0x420051258810aabea64d042711ecf1017a0029269d4e5ee729e71415e88a01ee,1751967043413,HYPE,Transfer,0.1678,0xc86a48cd96a6a5944a3e45ba7e8a7a4264228d72,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,6.9329087,0
TRANSFER,0xe2c4423fecd81d919254042711ecbf0135006037197cb06a9fb3aa6f12670767,1751967039187,HYPE,Transfer,281.1414,0x8782163068c7cd74d2510768a61135c1e4eb07b3,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,11615.778653099998,0
TRANSFER,0x94d064c0d2c1516d0ad1042711ec75013b00eef04ff657c74e4ef1cdfe5d5b42,1751967033486,HYPE,Transfer,3961.662,0xdd04f596569b09bb967ab9f20cdc1b7bc7495afd,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,163682.00802299997,0
TRANSFER,0x2db5bab66489bc079518042711ec4c0113008d758abb39cbbc3723163f3f3338,1751967029981,HYPE,Transfer,14207.24889494,0x744727a6fc563f54fd0f6f0442c0bd1e212011f9,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,586993.7989677885,0
TRANSFER,0xa21ff7b5bfc4374277ef042711ec19016c005a86c8797857c0510e6503216a49,1751967026394,HYPE,Transfer,72268,0x6455327f820edd69c4cd665b995e0fec679d7f9e,0x0d0707963952f2fba59dd06f2b425ace40b492fe,41.3165,0,2985860.8219999997,0
TRANSFER,0x5bdde80c85a923d795f0042711739a01eb00e15d205fc5f75498ab8eefca02f3,1751964639079,HYPE,Transfer,-0.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x3fbd04ec544615ce46a04a8a79c91a019a3dacf0,41.3165,1,-40.23813935,0
TRANSFER,0x0325b211ba3bca1a05be042711708d010500803893d1ca9db0d1789875b396ef,1751964579429,HYPE,Transfer,-26.20764,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdb861e302ef7b7578a448e951aede06302936c28,41.3165,1,-1082.80795806,0
TRANSFER,0x875c292e81ba45928dd40427113a7d015e00cefaa24e26ce2a20241cc4838103,1751963528758,HYPE,Transfer,-2670,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x0f0fc139651b0b04c4a0bf1cec2745a20713fe46,41.3165,0,-110315.055,0
TRANSFER,0x5a7684b00f79aeeef371042711375b014900ba1404818db30fecc0249ef09f04,1751963465744,HYPE,Transfer,-5957,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf23b22583a1cee3917cfd9f93597d243f3ca17ed,41.3165,0,-246122.39049999998,0
TRANSFER,0x2325edc6ee10975383ac0427113301015300829e3fac366140c9895e51b056d6,1751963378420,HYPE,Transfer,-7601,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7f14a75d7386f4404111f56f67c8f67e7a75ec5c,41.3165,0,-314046.7165,0
TRANSFER,0x3f0f6eeeb3e6d29dcd550427112fef015200e3b490a0e4c32201dfaadcdb0fcc,1751963317997,HYPE,Transfer,-2670,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6fb91b78679dc6ff11dd638819cdfdd07c544529,41.3165,0,-110315.055,0
TRANSFER,0x1d3ef1b98dbbe32e1dfb0427111f77012000e43df67ceac9ff04c5219d5d5aa0,1751962991175,HYPE,Transfer,-36913,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf2d71a27a17086d7e9ff0a99c4039f9efb66c237,41.3165,0,-1525115.9645,0
TRANSFER,0x3ecc4324728f21b843e6042711197b010300a4c987c2b955081e8cc319ad7299,1751962873390,HYPE,Transfer,-82345,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xc96d5b70ffc03b1ad2ab2909ef573bd01cf85a98,41.3165,0,-3402207.1925,0
TRANSFER,0x03e43c9384580494dd330427110cc801a300ec0f37031e215f6df8c30aec3b41,1751962630923,HYPE,Transfer,-105061,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x5214154af01b558b3a83dd1ea1288a86ff788bf2,41.3165,0,-4340752.8065,0
TRANSFER,0x8c0dd8bbf9cf4784122b0427108bb101230079f98ba184c2ab3489d8ae841c4e,1751960111532,HYPE,Transfer,-36913,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x422545c29e9c96a76ea33c90ed7d91bb201c1acd,41.3165,0,-1525115.9645,0
TRANSFER,0xd88616a6d00ad79feab504270faae4017100bfe19cd367d9a85a79fb46e20daa,1751955696405,HYPE,Transfer,-599.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xeebff3634fea1398b9aaa89ad13762809f77a312,41.3165,0,-24788.821639349997,0
TRANSFER,0x85c428ee8e45c25e481104270d072d014d00ae1967545910cc3e14a64d679605,1751942378543,HYPE,Transfer,-88.3488,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xba61f7c6e014a5767271dfbef8a2b98b304d3c63,41.3165,0,-3650.2631951999997,0
TRANSFER,0x5469ad3ac419334a56d604270cf49401380072d5ea4eda43ac2b961a4ab061c5,1751942015572,HYPE,Transfer,-24.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xeebff3634fea1398b9aaa89ad13762809f77a312,41.3165,0,-1031.83413935,0
TRANSFER,0xef4599ba6a8ec1979d8104270c5314011c0006345ad8058b20140bb654934539,1751938895830,HYPE,Transfer,-86.7349,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xba61f7c6e014a5767271dfbef8a2b98b304d3c63,41.3165,0,-3583.5824958499998,0
TRANSFER,0x73779d37eea0c2a749bb04270b0ab50133004db9ff739af37063ad6cd4c9a3fb,1751932419423,HYPE,Transfer,-87.1521,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xba61f7c6e014a5767271dfbef8a2b98b304d3c63,41.3165,0,-3600.81973965,0
TRANSFER,0xb13633d000bb4d2b88e004270a9be1014700c80ae0a883d6899d308f0ef5b70a,1751930195845,HYPE,Transfer,-5.35851,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x10209f41497c876f9e258fb47026993740d0daec,41.3165,0,-221.394878415,0
TRANSFER,0x389d09b226636855c329042708cb670000504908bc7ca70d763d64af32fc4b4b,1751921110542,HYPE,Transfer,-1.9739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x68071922f9bc47e1cb9d19d8b2e0210fb7d1f9e3,41.3165,0,-81.55463935,0
TRANSFER,0x16e2c6ed80cf7b1f38ea042707f5b0017600e3195acd3889cff02459ebc4c5ec,1751916996345,HYPE,Transfer,-1.96514928,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x16cf9a9635164e9a2552950e2862dddefab851b0,41.3165,0,-81.19309022712,0
TRANSFER,0xe74f2540abe2effcee99042706ad020178006fb2c356e3dde4527744cd15e1da,1751910668652,HYPE,Transfer,-0.0739,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x8d3ff97dd47cd97a1d6689f1fb69ba9cf825b5ba,41.3165,0,-3.0532893499999996,0
TRANSFER,0x24c5bb2c7116eeb54017042706a07a010d0049de0d6ca8dc003d4f9babaece01,1751910431596,HYPE,Transfer,-0.00377,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x8d3ff97dd47cd97a1d6689f1fb69ba9cf825b5ba,41.3165,1,-0.155763205,0
TRANSFER,0x198dcda428ed568773530427065047012600a898d577715df710f34fe0f116ef,1751908895884,HYPE,Transfer,-0.25362,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x2ce25cb70115784f83446a3cce7fb7f097a5fbf1,41.3165,0,-10.47869073,0
TRANSFER,0x7965e7da9a3797013d2d04270645d3019f005043f3b8d0d33e05d08ce7bab664,1751908692089,HYPE,Transfer,-0.74313,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x666130f4ebb0901a12184bcc54e2b966726f787f,41.3165,1,-30.703530644999997,0
