"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","Quantity","Method"
"0x427b706c89a1f47db1cc34b5a7093488b270a038531d4b1cd27377148824914a","7199571","1751328161","2025-07-01 00:02:41","0x6459a275362847c21e5a7006e868a69ff75810ff","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.045927006955229035","Multicall"
"0x40398cd980b5dafbc3d0fd1bd0aa08fc2622497c4c013894cf4bac79f4c199ce","7199572","1751328162","2025-07-01 00:02:42","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.046208753406727989","-"
"0x4d27950a160e2bac57dbce56428cc357d3e13e7baf921eaa9e80129fce1d027a","7199579","1751328169","2025-07-01 00:02:49","0xac7aefd408e78897dc75f6a594fc17f7a5d8d064","0x5493b6f78c0bc9039be396e74395cae6d0df5fff","0.150007262449273687","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens"
"0xbee209e8f31cc1afe5489755adaf437020d44873ab9fe93d981451ba5eeed52c","7199590","1751328180","2025-07-01 00:03:00","0xaff524889e0515962ae800e1938d4dc952bc4d39","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.196270072640849339","Multicall"
"0x3d68ee9a427d3ceafa0aa45a398785b6dc68ad4998a880b9f1ac10b9c075f1ae","7199590","1751328180","2025-07-01 00:03:00","0x6fe11de7b5c9c48681bf9c9f4a5d54cc90795113","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.00000000148234258","Multicall"
"0x1f5f15879deab84c5e2ea572bf3f42c9c8c6fe5f89b608f5af665a9ec23fd483","7199591","1751328180","2025-07-01 00:03:00","0xa92746512789aed57bc1b30083dc5d17e527077e","0x68e37de8d93d3496ae143f2e900490f6280c57cd","22.842476349861359922","Supply Collateral"
"0xe3db9fd77a295c7ca81a078e348f3fb03d5a61647c44562cd3101b387d6451a1","7199592","1751328181","2025-07-01 00:03:01","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.195845553479704999","-"
"0xe5f067a6f82b24bf45d5edc071268f001e5c4ba0676a442a00f241ae6463e70f","7199605","1751328194","2025-07-01 00:03:14","0x4baa03e28169175004fe998e1a7a0c7b7188cf3a","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0.099960525088107055","-"
"0xe5f067a6f82b24bf45d5edc071268f001e5c4ba0676a442a00f241ae6463e70f","7199605","1751328194","2025-07-01 00:03:14","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.099960525088107055","-"
"0xe6174125fd14bd47db73dffce54faf578b2df2bc591513ca525b779cc212c97c","7199726","1751328313","2025-07-01 00:05:13","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0xd023aebccd50e48a78effd9b6a83f46ec656426b","6.41916585695330378","-"
"0x9d25e13ef8130f38745699bf8028d678b79ff9dc0f93b2059d48e14a34f30487","7199805","1751328391","2025-07-01 00:06:31","0xb9814938bc1ce88d3da5b5fa96a5e57f598027da","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.000000000231003536","Multicall"
"0x4e6102acd2031474d5d199eea383c87f3685f263c6ab19df04f4283d11154eb0","7199822","1751328408","2025-07-01 00:06:48","0x1df0b5e595fc2c35cfa352499c243df42067afc0","0x0000000000000000000000000000000000000000","12.6539","-"
"0x0e3c99e425d385d522cd0e24cf4e1dec86daeace6867a761b4e7c264acc8b878","7199852","1751328437","2025-07-01 00:07:17","0xd023aebccd50e48a78effd9b6a83f46ec656426b","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","6.419166211277169419","-"
"0x0e3c99e425d385d522cd0e24cf4e1dec86daeace6867a761b4e7c264acc8b878","7199852","1751328437","2025-07-01 00:07:17","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0x39694eff3b02248929120c73f90347013aec834d","0.000128370487176825","-"
"0xc041f37806f5784baad7e97315883c629fca7f9b9e02f0f54ef38f2059675659","7199917","1751328501","2025-07-01 00:08:21","0x91e149f1b83b7f36f8bb9dd8016cbd7c2271d59c","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.457156654088711213","Multicall"
"0xa2afbb3acb30519dd6720771830b54a8b69f080d5b04c8f39e12239019255413","7199936","1751328520","2025-07-01 00:08:40","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0xd023aebccd50e48a78effd9b6a83f46ec656426b","6.41846049864128529","-"
"0x156fa9ff45e207190086dfc9db5c8838ff2f1b01c10d03fe92102986dd42c5c4","7199950","1751328534","2025-07-01 00:08:54","0x0000000000000000000000000000000000000000","0x6b7516a3a63053ecf22dbcc13abdfc29d92d1116","0.086420939992129646","-"
"0xe78fd40e2e9e385197178ca6d7859cba76a9db2c3b24fa0648635ac272d1b1cb","7200011","1751328594","2025-07-01 00:09:54","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5","0.54989849496141844","Exact Input Single"
"0xc17bd3afb94e8c2e6e61bae35af9d755ccc646ec8c3ed3ef16c21b04415dd28f","7200014","1751328597","2025-07-01 00:09:57","0x0000000000000000000000000000000000000000","0xb9814938bc1ce88d3da5b5fa96a5e57f598027da","0.011896966403604224","-"
"0x82e5872a5f60e4a7d39b3acfd7da60f82d090676cd6fd28934ea2df1e7e1102e","7200032","1751328614","2025-07-01 00:10:14","0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","0.549898312520723977","-"
"0xa14434f63f14aa6de1d99b571d741738786226a3431aa08b46ea662d30704cb9","7200040","1751328622","2025-07-01 00:10:22","0x0000000000000000000000000000000000000000","0xba42f797b260a93b01f76fdf980a5a9a26ea0c60","0.5","-"
"0x023991c0edeacbecbab044391530e88ec5b452662b755de26f853a195c51b2b3","7200055","1751328637","2025-07-01 00:10:37","0x0000000000000000000000000000000000000000","0x97ccb158e59745c2317bbff8ecdfb4b77b58d9a4","0.074457690048292993","-"
"0x586dfe4904f38dd4389401f25ee1c2e3279ad647afa14b6c1808dd01eeb8e62a","7200056","1751328638","2025-07-01 00:10:38","0x0000000000000000000000000000000000000000","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0.029146051523237683","-"
"0xfb457bdd04706f74c9e7838fb477794d0653755623313b7ee2665677ffc815e8","7200057","1751328639","2025-07-01 00:10:39","0xd023aebccd50e48a78effd9b6a83f46ec656426b","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","6.418461027339661156","-"
"0xfb457bdd04706f74c9e7838fb477794d0653755623313b7ee2665677ffc815e8","7200057","1751328639","2025-07-01 00:10:39","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0x39694eff3b02248929120c73f90347013aec834d","0.000128356384908302","-"
"0x85fd420d8c80d709bd1790dbabad6a32df868c8aa53dcbebf6ebf4058a5fc8e8","7200072","1751328654","2025-07-01 00:10:54","0xb9814938bc1ce88d3da5b5fa96a5e57f598027da","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.011896966850431198","Multicall"
"0xd26a946aaa64b08576073151c8e45822f38f4320697becefdabd06dc3e75b7dc","7200093","1751328674","2025-07-01 00:11:14","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0xcd19659ff923004e05758885cb00bf81d3306efb","3.999252219565048393","Exact Input Single"
"0x654ccb10672383853367031e8498999014c118b5730fac3f4e4bc3dc9d096531","7200101","1751328682","2025-07-01 00:11:22","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.220364065695436537","Multicall"
"0x5d6505049f4ad1c93f2d7ed9969275eb45a5b1610a6d878b871d203114bbd0e3","7200102","1751328683","2025-07-01 00:11:23","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.230872560742937626","-"
"0x8e00764e248f891ceca222ea60bb3e9629d4d321e164e1088ef543f26b3e7820","7200102","1751328683","2025-07-01 00:11:23","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0.000719077972174535","-"
"0x8e00764e248f891ceca222ea60bb3e9629d4d321e164e1088ef543f26b3e7820","7200102","1751328683","2025-07-01 00:11:23","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.000719077972174535","-"
"0x2b179fa057a5f23f869272b49a9b7b82a09bb958d686c337176a81dd6328fd4a","7200122","1751328703","2025-07-01 00:11:43","0x97ccb158e59745c2317bbff8ecdfb4b77b58d9a4","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.260697383681144545","Multicall"
"0x88e1b0dbeef5e91eabe53513681a706551ae802d906f8b0164d6e905a90ce305","7200123","1751328704","2025-07-01 00:11:44","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.259636944931598194","-"
"0xf58136daf101b0d6c199ca654009cf02a2a885ec6bcaf23cd6ab3d991e2a842c","7200128","1751328709","2025-07-01 00:11:49","0x0000000000000000000000000000000000000000","0x27002caa132f9105daf99e8d988c0959ce9a44d4","0.089259747528200186","-"
"0x1aca7a9b4df167bd30a667913f40a5459706b0a4d23107bcfd65b62e588f7040","7200169","1751328749","2025-07-01 00:12:29","0x60ecadc9fa4d4938f554954ec6da578ebe191481","0xc8b6e0acf159e058e22c564c0c513ec21f8a1bf5","123.990424755510699975","-"
"0xce71a2aec4fe9d993f341f455e4c45b11a7734f942ffbf84b5e8af05ff197f8e","7200212","1751328791","2025-07-01 00:13:11","0x8d64d8273a3d50e44cc0e6f43d927f78754edefb","0xce8d068708566607d6c9e4333221fa17bfaa9548","21.661491818342715892","-"
"0xce71a2aec4fe9d993f341f455e4c45b11a7734f942ffbf84b5e8af05ff197f8e","7200212","1751328791","2025-07-01 00:13:11","0xce8d068708566607d6c9e4333221fa17bfaa9548","0x8d64d8273a3d50e44cc0e6f43d927f78754edefb","21.661491818342715892","-"
"0x65f12c11b4a50c96d087f6ff15884abb03f10131a659577c3277be63234da5d2","7200241","1751328820","2025-07-01 00:13:40","0x0000000000000000000000000000000000000000","0x233159e9e686e8c1a51e1343825962240449f999","0.095367604836278917","-"
"0xa14203269c872fabf14caac7e48c13256576d8d248ecb46ddea4a2db4a1bcee6","7200292","1751328870","2025-07-01 00:14:30","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0.062507964814866139","Multicall"
"0xf82043ab407a1314be0454a54b506cd8092401131dcbd6a767d9bea3bfc19247","7200295","1751328873","2025-07-01 00:14:33","0x0000000000000000000000000000000000000000","0xaff524889e0515962ae800e1938d4dc952bc4d39","0.074239361455848363","-"
"0x144f3240edf1f03cd9b8e196c6143bc2552c01b9283150c8cded6374be72511f","7200311","1751328889","2025-07-01 00:14:49","0x5b136c570057b8a24fbbfe4b9988e9f84a1df4c9","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","2.114877690863438458","Multicall"
"0x10a9f4a4a464f9ce53e6942c07784a32918a7db40ac05382563ae43b6cd40d8d","7200317","1751328895","2025-07-01 00:14:55","0x233159e9e686e8c1a51e1343825962240449f999","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.095367609720877775","Multicall"
"0xf19011ee3b0868afdb20207a9a4c0aeed719226c9fb6a633ccaab9778e4f52fc","7200318","1751328896","2025-07-01 00:14:56","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.032550039574331884","-"
"0xee952deeb1894f5f1396b34d524315f7fa28474b8f2e2a1c942aa79faf205dce","7200415","1751328991","2025-07-01 00:16:31","0xaff524889e0515962ae800e1938d4dc952bc4d39","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.074239367228089006","Multicall"
"0x7ddfb7e107036a1b6ce917e7ec0ac52413d42de83a1da4c045dcc900a3e072ce","7200416","1751328992","2025-07-01 00:16:32","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x8336f3d8437e931b04c5214dd6c4bfbfafec2a78","0.047758976770303756","-"
"0x7ddfb7e107036a1b6ce917e7ec0ac52413d42de83a1da4c045dcc900a3e072ce","7200416","1751328992","2025-07-01 00:16:32","0xb2e2fbd084a0b28d093c68c70dc474f10d0413d2","0xac7aefd408e78897dc75f6a594fc17f7a5d8d064","0.047737318904471774","-"
"0x7ddfb7e107036a1b6ce917e7ec0ac52413d42de83a1da4c045dcc900a3e072ce","7200416","1751328992","2025-07-01 00:16:32","0x8336f3d8437e931b04c5214dd6c4bfbfafec2a78","0xb2e2fbd084a0b28d093c68c70dc474f10d0413d2","0.047758976770303756","-"
"0xcba5be41a202ac1fe74956ac6d80a68d8ef02900f8764157262db8512f90f5d9","7200416","1751328992","2025-07-01 00:16:32","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0.026285622263235388","-"
"0xcba5be41a202ac1fe74956ac6d80a68d8ef02900f8764157262db8512f90f5d9","7200416","1751328992","2025-07-01 00:16:32","0x99e854bbab42da92acce010c44fc69e4fdda4a66","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.026285622263235388","-"
"0x7f712c54b3b0d7a76f75d75bf7447264b8c7c493584b8e9361f4d830d34b3791","7200433","1751329009","2025-07-01 00:16:49","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x97ccb158e59745c2317bbff8ecdfb4b77b58d9a4","0.098765444208650989","Multicall"
"0xd8cf01bbb11ac6053de94c3f1c6866398e1f11ea32237187f517c88adc1bbb42","7200434","1751329010","2025-07-01 00:16:50","0x30040495ba537ed96a986252c0d7bb8a04e9291a","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.032665298862993061","-"
"0x8da0f7a121c57b60d65dc1194497da6d6e914ce1938c20620e2636ae2f8cd702","7200459","1751329034","2025-07-01 00:17:14","0x8d64d8273a3d50e44cc0e6f43d927f78754edefb","0x6a5efa07ba90c4e218185ad54e099c070b11e386","5.999991071502934815","-"
"0x8da0f7a121c57b60d65dc1194497da6d6e914ce1938c20620e2636ae2f8cd702","7200459","1751329034","2025-07-01 00:17:14","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0x6ec7612828b776cc746fe0ee5381cc93878844f7","5.999991071502934815","-"
"0x8da0f7a121c57b60d65dc1194497da6d6e914ce1938c20620e2636ae2f8cd702","7200459","1751329034","2025-07-01 00:17:14","0x6ec7612828b776cc746fe0ee5381cc93878844f7","0x2e18a95dd25451a091061333d2f238936ea86b86","5.999991071502934815","-"
"0xacdc26d895da4053283494d1a2826398e00eaf8483cb00ee5c6a7c29b43a981f","7200464","1751329039","2025-07-01 00:17:19","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x833649f0034cae9afd43bdd5b5e1f5a835a7a753","8.99756119794109819","Exact Input"
"0x30cf9868d18602be3452ec421d5f8606cae0e6aa9fd25b1389c80af3be166669","7200482","1751329057","2025-07-01 00:17:37","0x833649f0034cae9afd43bdd5b5e1f5a835a7a753","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","8.997596062012174352","-"
"0x4f11e2782c4fb7dc32be674bc9896eb7c39114d8591cf58ebf1586f864ceff38","7200491","1751329066","2025-07-01 00:17:46","0x2e18a95dd25451a091061333d2f238936ea86b86","0x6a5efa07ba90c4e218185ad54e099c070b11e386","5.99999110712145392","-"
"0x4f11e2782c4fb7dc32be674bc9896eb7c39114d8591cf58ebf1586f864ceff38","7200491","1751329066","2025-07-01 00:17:46","0xb2e2fbd084a0b28d093c68c70dc474f10d0413d2","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0.216013844334166609","-"
"0x4f11e2782c4fb7dc32be674bc9896eb7c39114d8591cf58ebf1586f864ceff38","7200491","1751329066","2025-07-01 00:17:46","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0xb2e2fbd084a0b28d093c68c70dc474f10d0413d2","0.21599967985637232","-"
"0x4f11e2782c4fb7dc32be674bc9896eb7c39114d8591cf58ebf1586f864ceff38","7200491","1751329066","2025-07-01 00:17:46","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.216013822732782179","-"
"0x4f11e2782c4fb7dc32be674bc9896eb7c39114d8591cf58ebf1586f864ceff38","7200491","1751329066","2025-07-01 00:17:46","0x6a5efa07ba90c4e218185ad54e099c070b11e386","0x8d64d8273a3d50e44cc0e6f43d927f78754edefb","5.783990848865938432","-"
"0xf04d426c8dd2e46a64e4137abe6913be49e72ba169e2a90e8b4fc0814e68ff44","7200504","1751329079","2025-07-01 00:17:59","0x97ccb158e59745c2317bbff8ecdfb4b77b58d9a4","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.098765448764100271","Multicall"
"0x672958619066260b948639ff504a594ce25d752a74561cc2805f21683c238b80","7200505","1751329080","2025-07-01 00:18:00","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.032174106200357195","-"
"0x4fe04963ff1e46ad8a1bbbd2b7855b651e5ba5388304f3dc2999d4900b279675","7200521","1751329095","2025-07-01 00:18:15","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0x2e18a95dd25451a091061333d2f238936ea86b86","6","-"
"0x62ac03adb422d7f944f06d2799e5dd6eaade6933e22e3c7e85cc4372dbc9890b","7200553","1751329127","2025-07-01 00:18:47","0x2e18a95dd25451a091061333d2f238936ea86b86","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","6.00000017395287454","-"
"0x62ac03adb422d7f944f06d2799e5dd6eaade6933e22e3c7e85cc4372dbc9890b","7200553","1751329127","2025-07-01 00:18:47","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0x39694eff3b02248929120c73f90347013aec834d","0.000119988004678589","-"
"0x8c6aa62b1371f8abe4d874ae37e2275c293c11f82f112feef5364584b983655e","7200557","1751329131","2025-07-01 00:18:51","0x0000000000000000000000000000000000000000","0x80b9ccefebd4c60048a1857a9c6b10cb11bf8671","0.017693795756563845","-"
"0x5b4602d0945637fccac3b81bd10349542e43afb4dfed4565abc65ca4c5099852","7200578","1751329151","2025-07-01 00:19:11","0x0000000000000000000000000000000000000000","0x3f5882d46897c443fa02e686ccf4f83c1c0291cf","50","-"
"0xe524afadd7e1de553032707596bd0586558021d98041aadb94154ff336c63a8b","7200607","1751329180","2025-07-01 00:19:40","0x5365b6ef09253c7abc0a9286ec578a9f4b413b7d","0x744489ee3d540777a66f2cf297479745e0852f7a","695.9","-"
"0xe524afadd7e1de553032707596bd0586558021d98041aadb94154ff336c63a8b","7200607","1751329180","2025-07-01 00:19:40","0x744489ee3d540777a66f2cf297479745e0852f7a","0x46fa5605c504b8f8dbfe1fcc8c71ef948c68e609","695.9","-"
"0x705975d461ad3b2886ac652b519042b9e934816596b076059c1ea09fa084a019","7200607","1751329180","2025-07-01 00:19:40","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.062507977582930887","Multicall"
"0x75cfb9c78d9b8177059ca707f3d2885bd7f9a9911ae21535cd393070515cbcc2","7200608","1751329181","2025-07-01 00:19:41","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.062282323635011524","-"
"0x81c68e5c221054671795c6d5dcb57b44c1cf44faa4f0557570925e2f6692b49f","7200643","1751329215","2025-07-01 00:20:15","0x46fa5605c504b8f8dbfe1fcc8c71ef948c68e609","0x68e37de8d93d3496ae143f2e900490f6280c57cd","695.895618237726583394","Supply Collateral"
"0x05331ac6c23d0585809536c90d34ae11793e807d679e6f57c86d6c37df849705","7200647","1751329219","2025-07-01 00:20:19","0x0000000000000000000000000000000000000000","0x5836f6af1f1b13e99934ba761d3616f80dcee95e","0.053913656391419959","-"
"0x9d6bf377c989b3aff061b67f6f1250cee8afa1f9d48868c7793732d18d647b70","7200671","1751329243","2025-07-01 00:20:43","0x0000000000000000000000000000000000000000","0x903f24c194fee9213dbfc6297379201516514747","0.073839581400223336","-"
"0x06f856aa504dfdf802db97891a29a7a75882a83554229e1f0e8ca8ed03e38b57","7200706","1751329277","2025-07-01 00:21:17","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0.021047940933642738","Multicall"
"0xf9e926622d2870601f2553dadd802104a19b3a53ec6a94c8e6f191f30ceef675","7200769","1751329339","2025-07-01 00:22:19","0x0000000000000000000000000000000000000000","0x82e9f8e8b7d4f4b43a354fe17bcd005392233b4b","0.054356134943474596","-"
"0xc07f90235f79317e733bc9d4b322964e984aa259342b59f1044904b798205996","7200788","1751329358","2025-07-01 00:22:38","0x903f24c194fee9213dbfc6297379201516514747","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.073839587078683096","Multicall"
"0xa78a9daa0ffa97597ab2ed2b17e0ef53437c8b8f3c7e9b6895254fe3ff19e521","7200789","1751329359","2025-07-01 00:22:39","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.052690367701506122","-"
"0xe055b469130bd6ac63425f83f14aa0d0fd96a31f9d854865fa7d9721ea86632b","7200801","1751329371","2025-07-01 00:22:51","0x69420332e463ebaa998ce2380cb2ab43e74b3111","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.021047942237300869","Multicall"
"0x718e269a13951bb0671b0fda2cb77e555c0bae62181bba88ccdecd01725cae15","7200851","1751329420","2025-07-01 00:23:40","0x0000000000000000000000000000000000000000","0x5e5882e219656d4ff7e9054708e57cdac83a93ae","0.054309267575904931","-"
"0x1eaa6f7a65cf529df3f0b8ba5903a025dfa2261e7638574223d33feeb5474b4d","7200875","1751329443","2025-07-01 00:24:03","0x82e9f8e8b7d4f4b43a354fe17bcd005392233b4b","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.228842998324668058","Multicall"
"0x93c88ec40e28c8397a9ffaba04eb4242e8a505bd5f40c15fcccff034b4d40513","7200876","1751329444","2025-07-01 00:24:04","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","0.248802838644864447","-"
"0x4c774b4a43b807bfe220056bb2814a69b61ad645887cc8b7f043dfdf9a965c7f","7201104","1751329669","2025-07-01 00:27:49","0x1819be9c9f049826f70d9d1b78b358801e5a91f2","0x833649f0034cae9afd43bdd5b5e1f5a835a7a753","16.1463467820375135","Exact Input"
"0x778df77d69916f77d707926e0c31731dcc5a4842b01b9cb258544606cb3455ec","7201127","1751329691","2025-07-01 00:28:11","0x833649f0034cae9afd43bdd5b5e1f5a835a7a753","0x0ab8aae3335ed4b373a33d9023b6a6585b149d33","16.146347410017304923","-"
"0x67f3ad34e728f8f472e9be7ad5e0ecc6e6eed6b86e8e47375f9009fe3c906269","7201165","1751329729","2025-07-01 00:28:49","0x39688e3ad1a26f962874d48ec01f9db20ada3d04","0x7f5d1f93232702a951759a47a27de08d35e9bbe8","12.643343587524005539","Manage Vault With Merkle Verification"
"0x67f3ad34e728f8f472e9be7ad5e0ecc6e6eed6b86e8e47375f9009fe3c906269","7201165","1751329729","2025-07-01 00:28:49","0x7f5d1f93232702a951759a47a27de08d35e9bbe8","0xffc9ac8569912070f7fd8ef5568acb72e47ead3b","0.0012643343587524","Manage Vault With Merkle Verification"
"0x6d602694ff6ad3b915de9024b37bdc1fee5c956fd5055131ac8f65cfcff29446","7201166","1751329730","2025-07-01 00:28:50","0x7f5d1f93232702a951759a47a27de08d35e9bbe8","0x7066ddf85a4a624418af9da57e3f7baeefa8e792","10.474578611525668227","-"
"0x4497369dd0a83b1c87f4e02e8d439baf6eab40310b219742b9962b5508881f45","7201169","1751329733","2025-07-01 00:28:53","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x82e9f8e8b7d4f4b43a354fe17bcd005392233b4b","0.064937612038201397","Multicall"
"0x935a0c6598001bc2ec474fadf02ddf509608a61b0b79201dd486fc2df09c04c3","7201174","1751329738","2025-07-01 00:28:58","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0x233159e9e686e8c1a51e1343825962240449f999","0.027953667205703118","Multicall"
"0x312d8a2bad9d57fa062de1fc003d30c7ca1f44c67254b2f28c11be2753271c55","7201175","1751329739","2025-07-01 00:28:59","0xce241873b4aca8eff06f24ed42335766daabb399","0x2741e799cd5ccd85071c3808c7705a18287dcfb0","0.023992225019398044","-"
